accession,protein_name,species,common_name,group,protein_type,db_type,data_source,neurons,genome_mb,cell_types,llphy_score,llphy_category,family,gene_name
A0A0L8FSE0,A0A0L8FSE0_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.1376235214672566,Medium,Other,
A0A0L8FSU0,A0A0L8FSU0_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.97418423252174,High,Other,
A0A0L8FSU1,A0A0L8FSU1_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,1.6312459101713304,High,Other,
A0A0L8FSX5,A0A0L8FSX5_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,1.016874680504623,High,Other,
A0A0L8FSY9,A0A0L8FSY9_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.9760403389557782,High,Other,
A0A0L8FT07,A0A0L8FT07_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,1.0150185740705844,High,Other,
A0A0L8FTC6,A0A0L8FTC6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,1.373247115839994,High,Other,
A0A0L8FTD7,A0A0L8FTD7_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.9519109553132792,High,Other,
A0A0L8FTM1,A0A0L8FTM1_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,1.169075408095771,High,Other,
A0A0L8FU67,A0A0L8FU67_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6196679036204071,High,Other,
A0A0L8FUH0,A0A0L8FUH0_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.4136400894421456,Medium,Other,
A0A0L8FUQ8,A0A0L8FUQ8_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3913668122336849,Medium,Other,
A0A0L8FV97,A0A0L8FV97_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.638228967960791,High,Other,
A0A0L8FVI3,A0A0L8FVI3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.950598139576072,Low,Other,
A0A0L8FVL2,A0A0L8FVL2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5157259433142571,High,Other,
A0A0L8FVU6,A0A0L8FVU6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5491358591269482,High,Other,
A0A0L8FWT9,A0A0L8FWT9_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.0182894189919682,Medium,Other,
A0A0L8FXT9,A0A0L8FXT9_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,1.2581685169296135,High,Other,
A0A0L8FYS2,A0A0L8FYS2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.3176658455689806,Medium,Other,
A0A0L8G0K8,A0A0L8G0K8_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5045893047100268,High,Other,
A0A0L8G0M9,A0A0L8G0M9_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.6443405779597375,Low,Other,
A0A0L8G0P8,A0A0L8G0P8_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.4136400894421456,Medium,Other,
A0A0L8G0Y0,A0A0L8G0Y0_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5417114333907946,High,Other,
A0A0L8G0Z2,A0A0L8G0Z2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.1413357343353334,Medium,Other,
A0A0L8G189,A0A0L8G189_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.647509500130983,High,Other,
A0A0L8G1J9,A0A0L8G1J9_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5157259433142571,High,Other,
A0A0L8G1N0,A0A0L8G1N0_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5899702006757929,High,Other,
A0A0L8G217,A0A0L8G217_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.4526183245569518,Medium,Other,
A0A0L8G228,A0A0L8G228_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.4934526661057964,Medium,Other,
A0A0L8G2E0,A0A0L8G2E0_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5305747947865643,High,Other,
A0A0L8G2M4,A0A0L8G2M4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6122434778842535,High,Other,
A0A0L8G3B2,A0A0L8G3B2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.415496195876184,Medium,Other,
A0A0L8G3G0,A0A0L8G3G0_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.8665300593475131,High,Other,
A0A0L8G423,A0A0L8G423_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.7700125247775168,High,Other,
A0A0L8G583,A0A0L8G583_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3542446835529171,Medium,Other,
A0A0L8G5I4,A0A0L8G5I4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.3195219520030189,Medium,Other,
A0A0L8G655,A0A0L8G655_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.1890512109235002,Medium,Other,
A0A0L8G685,A0A0L8G685_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.0708036898418745,Medium,Other,
A0A0L8G707,A0A0L8G707_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5899702006757929,High,Other,
A0A0L8G7I8,A0A0L8G7I8_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.0912208606162968,Medium,Other,
A0A0L8GAD2,A0A0L8GAD2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.2094683816979225,Medium,Other,
A0A0L8GBV4,A0A0L8GBV4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.267550971849944,Medium,Other,
A0A0L8GC50,A0A0L8GC50_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6140995843182919,High,Other,
A0A0L8GCR3,A0A0L8GCR3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.8164151856284766,High,Other,
A0A0L8GDV7,A0A0L8GDV7_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5844018813736777,High,Other,
A0A0L8GDZ2,A0A0L8GDZ2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.2155799916968691,Medium,Other,
A0A0L8GF07,A0A0L8GF07_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,1.0484284898832756,High,Other,
A0A0L8GFD5,A0A0L8GFD5_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.0745159027099513,Medium,Other,
A0A0L8GGJ2,A0A0L8GGJ2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3523885771188787,Medium,Other,
A0A0L8GHJ9,A0A0L8GHJ9_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.2322849496032146,Medium,Other,
A0A0L8GHM4,A0A0L8GHM4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.7904296955519391,High,Other,
A0A0L8GI60,A0A0L8GI60_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.2935364619264815,Medium,Other,
A0A0L8GIW3,A0A0L8GIW3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.2452776946414833,Medium,Other,
A0A0L8GIX6,A0A0L8GIX6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.8331201435348221,High,Other,
A0A0L8GJ12,A0A0L8GJ12_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.9895763746908784,Low,Other,
A0A0L8GJ63,A0A0L8GJ63_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6456533936969445,High,Other,
A0A0L8GJG3,A0A0L8GJG3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6196679036204071,High,Other,
A0A0L8GK44,A0A0L8GK44_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.7700125247775168,High,Other,
A0A0L8GKE1,A0A0L8GKE1_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6066751585821384,High,Other,
A0A0L8GKS2,A0A0L8GKS2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3653813221571474,Medium,Other,
A0A0L8GKX6,A0A0L8GKX6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.7718686312115552,High,Other,
A0A0L8GKX8,A0A0L8GKX8_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.7347465025307873,High,Other,
A0A0L8GKZ4,A0A0L8GKZ4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6586461387352133,High,Other,
A0A0L8GL19,A0A0L8GL19_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6734949902075205,High,Other,
A0A0L8GLN4,A0A0L8GLN4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.2410221910765752,Medium,Other,
A0A0L8GNN6,A0A0L8GNN6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.3417952292114797,Medium,Other,
A0A0L8GQ58,A0A0L8GQ58_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.0782281155780281,Medium,Other,
A0A0L8GQT2,A0A0L8GQT2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.0893647541822584,Medium,Other,
A0A0L8GS69,A0A0L8GS69_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5287186883525259,High,Other,
A0A0L8GSQ3,A0A0L8GSQ3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6567900323011749,High,Other,
A0A0L8GUB9,A0A0L8GUB9_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.8169584763253079,Low,Other,
A0A0L8GUF0,A0A0L8GUF0_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6512217129990597,High,Other,
A0A0L8GVC6,A0A0L8GVC6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6048190521481,High,Other,
A0A0L8GVI8,A0A0L8GVI8_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.278144319757343,Medium,Other,
A0A0L8GWW7,A0A0L8GWW7_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.2094683816979225,Medium,Other,
A0A0L8GXL4,A0A0L8GXL4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.3269463777391725,Medium,Other,
A0A0L8GY89,A0A0L8GY89_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.7792930569477088,High,Other,
A0A0L8GZ17,A0A0L8GZ17_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3022737033998421,Medium,Other,
A0A0L8GZR1,A0A0L8GZR1_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.97418423252174,High,Other,
A0A0L8H063,A0A0L8H063_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.638228967960791,High,Other,
A0A0L8H0B7,A0A0L8H0B7_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.552848071995025,High,Other,
A0A0L8H1V3,A0A0L8H1V3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.671638883773482,High,Other,
A0A0L8H2C1,A0A0L8H2C1_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.8763538822145365,Low,Other,
A0A0L8H2D6,A0A0L8H2D6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.8448000728358838,Low,Other,
A0A0L8H2G5,A0A0L8H2G5_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.865217243610306,Low,Other,
A0A0L8H2T9,A0A0L8H2T9_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.8021096248530007,Low,Other,
A0A0L8H2U4,A0A0L8H2U4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.8336634342316535,Low,Other,
A0A0L8H3Q8,A0A0L8H3Q8_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.7909729862487704,Low,Other,
A0A0L8H461,A0A0L8H461_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,2.6205506395137927,High,Other,
A0A0L8H4E7,A0A0L8H4E7_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,2.811729602219747,High,Other,
A0A0L8H4X2,A0A0L8H4X2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.8299512213635767,Low,Other,
A0A0L8H508,A0A0L8H508_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.4117839830081072,Medium,Other,
A0A0L8H5L1,A0A0L8H5L1_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.9964575097302004,High,Other,
A0A0L8H5M4,A0A0L8H5M4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.7594191768701177,Low,Other,
A0A0L8H6H5,A0A0L8H6H5_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,1.0057380419003925,High,Other,
A0A0L8H6I9,A0A0L8H6I9_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.2076122752638841,Medium,Other,
A0A0L8H6N0,A0A0L8H6N0_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.3232341648710958,Medium,Other,
A0A0L8H6U4,A0A0L8H6U4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.523693659747242,Low,Other,
A0A0L8H8V4,A0A0L8H8V4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3059859162679189,Medium,Other,
A0A0L8H9N3,A0A0L8H9N3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.1766017565820628,Medium,Other,
A0A0L8HA00,A0A0L8HA00_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.458186643859067,Medium,Other,
A0A0L8HA77,A0A0L8HA77_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3635252157231091,Medium,Other,
A0A0L8HBD8,A0A0L8HBD8_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3913668122336849,Medium,Other,
A0A0L8HBG5,A0A0L8HBG5_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5732652427694473,High,Other,
A0A0L8HBN2,A0A0L8HBN2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.9301809688016498,Low,Other,
A0A0L8HBN3,A0A0L8HBN3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5992507328459847,High,Other,
A0A0L8HBZ6,A0A0L8HBZ6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.9630475939175096,High,Other,
A0A0L8HCC9,A0A0L8HCC9_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.8238396113646301,High,Other,
A0A0L8HCE8,A0A0L8HCE8_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-1.652206371642584,Low,Other,
A0A0L8HCL3,A0A0L8HCL3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-1.0266985033716465,Low,Other,
A0A0L8HCQ3,A0A0L8HCQ3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.4470500052548367,Medium,Other,
A0A0L8HCU0,A0A0L8HCU0_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-1.6837601810212368,Low,Other,
A0A0L8HDU5,A0A0L8HDU5_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3468202578167635,Medium,Other,
A0A0L8HDW4,A0A0L8HDW4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,,,Other,
A0A0L8HE01,A0A0L8HE01_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5676969234673321,High,Other,
A0A0L8HE22,A0A0L8HE22_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.022001631860045,Medium,Other,
A0A0L8HF24,A0A0L8HF24_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6029629457140616,High,Other,
A0A0L8HFL1,A0A0L8HFL1_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.1222313792981181,Medium,Other,
A0A0L8HG79,A0A0L8HG79_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.0609798669748512,Medium,Other,
A0A0L8HG89,A0A0L8HG89_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.4971648789738732,Medium,Other,
A0A0L8HGK1,A0A0L8HGK1_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.7922858019859775,High,Other,
A0A0L8HGM7,A0A0L8HGM7_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.7180415446244418,High,Other,
A0A0L8HGT2,A0A0L8HGT2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5417114333907946,High,Other,
A0A0L8HH02,A0A0L8HH02_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.2131805945659993,Medium,Other,
A0A0L8HH90,A0A0L8HH90_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,1.2340391332871148,High,Other,
A0A0L8HI07,A0A0L8HI07_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.1134941378247575,Medium,Other,
A0A0L8HI36,A0A0L8HI36_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3282591934763796,Medium,Other,
A0A0L8HIY2,A0A0L8HIY2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-1.451746876766438,Low,Other,
A0A0L8HJ17,A0A0L8HJ17_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.1116380313907191,Medium,Other,
A0A0L8HJ52,A0A0L8HJ52_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.0869653570513887,Medium,Other,
A0A0L8HJ63,A0A0L8HJ63_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6846316288117508,High,Other,
A0A0L8HJQ5,A0A0L8HJQ5_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.9320370752356882,Low,Other,
A0A0L8HM84,A0A0L8HM84_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-1.6243647751320085,Low,Other,
A0A0L8HMI2,A0A0L8HMI2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-1.618796455829893,Low,Other,
A0A0L8HMU3,A0A0L8HMU3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.1376235214672566,Medium,Other,
A0A0L8HNG6,A0A0L8HNG6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5491358591269482,High,Other,
A0A0L8HP43,A0A0L8HP43_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3096981291359957,Medium,Other,
A0A0L8HPA1,A0A0L8HPA1_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.0373937740291834,Medium,Other,
A0A0L8HPM4,A0A0L8HPM4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.4841721339356045,Medium,Other,
A0A0L8HQS2,A0A0L8HQS2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.1871951044894619,Medium,Other,
A0A0L8HQW8,A0A0L8HQW8_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.4748916017654125,Medium,Other,
A0A0L8HR17,A0A0L8HR17_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.4711793888973358,Medium,Other,
A0A0L8HS03,A0A0L8HS03_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6920560545479043,High,Other,
A0A0L8HS66,A0A0L8HS66_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.382086280063493,Medium,Other,
A0A0L8HS79,A0A0L8HS79_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.7737247376455936,High,Other,
A0A0L8HSL2,A0A0L8HSL2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.0633792641057209,Medium,Other,
A0A0L8HSW5,A0A0L8HSW5_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5881140942417544,High,Other,
A0A0L8HT13,A0A0L8HT13_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6660705644713669,High,Other,
A0A0L8HT14,A0A0L8HT14_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6400850743948294,High,Other,
A0A0L8HT18,A0A0L8HT18_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6140995843182919,High,Other,
A0A0L8HT84,A0A0L8HT84_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.2805437168882128,Medium,Other,
A0A0L8HT94,A0A0L8HT94_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,1.6590875066819064,High,Other,
A0A0L8HTC6,A0A0L8HTC6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.1636090115437941,Medium,Other,
A0A0L8HTI5,A0A0L8HTI5_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3226908741742644,Medium,Other,
A0A0L8HTR1,A0A0L8HTR1_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.1909073173575386,Medium,Other,
A0A0L8HU35,A0A0L8HU35_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.1055264213917726,Medium,Other,
A0A0L8HUW5,A0A0L8HUW5_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.6090745557130081,Low,Other,
A0A0L8HXD3,A0A0L8HXD3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.372805747893301,Medium,Other,
A0A0L8HXL4,A0A0L8HXL4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.5385425112195492,Low,Other,
A0A0L8HY60,A0A0L8HY60_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.955623168181356,High,Other,
A0A0L8HYH3,A0A0L8HYH3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.4544744309909903,Medium,Other,
A0A0L8HYH6,A0A0L8HYH6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.552848071995025,High,Other,
A0A0L8I0F8,A0A0L8I0F8_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-1.939902868918535,Low,Other,
A0A0L8I0T5,A0A0L8I0T5_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5862579878077161,High,Other,
A0A0L8I1D2,A0A0L8I1D2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.278144319757343,Medium,Other,
A0A0L8I1J6,A0A0L8I1J6_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3672374285911858,Medium,Other,
A0A0L8I252,A0A0L8I252_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.2577271489829207,Medium,Other,
A0A0L8I2G3,A0A0L8I2G3_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5212942626163724,High,Other,
A0A0L8I2M4,A0A0L8I2M4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.3356836192125332,Medium,Other,
A0A0L8I3H9,A0A0L8I3H9_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,-0.0076960710845692,Medium,Other,
A0A0L8I409,A0A0L8I409_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.647509500130983,High,Other,
A0A0L8I435,A0A0L8I435_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.5602724977311786,High,Other,
A0A0L8I4H7,A0A0L8I4H7_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6066751585821384,High,Other,
A0A0L8I5J4,A0A0L8I5J4_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.6011068392800232,High,Other,
A0A0L8I6A2,A0A0L8I6A2_OCTBM,octopus,octopus,supplementary,RBP,tr,reviewed,500000000.0,2700,150,0.7588758861732865,High,Other,
